"filename","filetype","bandwidth","profile","span","average.wavefront","RMS.wavefront","state.vector.length","groups","event.span","event.span.norm","weighted.event.span","weighted.event.span.norm","order","saturation","sat.granularity"
"lamport_nonatomic.4","dve2C",896,255391,265799,24.825,25.8836,24,244,2097,0.3581,2608,0.4453,"chain-prev","sat-like",1
"lamport_nonatomic.5","dve2C",1374,570577,589098,32.47222,34.33232,30,365,3606,0.32932,4448.6,0.40626,"chain-prev","sat-like",1
"leader_election.1","dve2C",451,63139,71776,18.9479,20.2543,91,95,1030,0.1191,1187,0.1373,"chain-prev","sat-like",1
"leader_election.2","dve2C",451,63139,71776,18.9479,20.2543,91,95,1030,0.1191,1187,0.1373,"chain-prev","sat-like",40
"leader_election.3","dve2C",684,93349,104719,19.49395,20.69508,121,114,1402,0.10164,1608.3,0.1166,"chain-prev","sat-like",1
"leader_election.4","dve2C",953,131968,146374,19.90435,21.01087,155,133,1844,0.089449,2121.3,0.1029,"chain-prev","sat-like",10
"leader_election.5","dve2C",1258,180125,197837,20.22545,21.24886,193,152,2362,0.080515,2733.3,0.093173,"chain-prev","sat-like",5
"leader_election.6","dve2C",1599,238857,260188,20.48427,21.43501,235,171,2962,0.073709,3452.3,0.08591,"chain-prev","sat-like",5
"MAPK-20","pnml",35,1889,2555,8.3099,8.5679,22,30,126,0.191,146,0.222,"chain","sat-like",1
"MAPK-40","pnml",35,1889,2555,8.3099,8.5679,22,30,126,0.191,146,0.222,"chain","sat-like",1
"MAPK-8","pnml",35,1889,2555,8.3099,8.5679,22,30,126,0.191,146,0.222,"chain","sat-like",1
"MAPK-80","pnml",35,1889,2555,8.3099,8.5679,22,30,126,0.191,146,0.222,"chain","sat-loop",2147483647
"mcs.1","dve2C",84,3378,3952,11.944,12.981,13,39,127,0.25,162,0.319,"chain-prev","sat-like",1
"mcs.2","dve2C",65,2467,2864,8.4068,9.3183,13,39,98,0.193,114,0.225,"chain-prev","sat-like",5
"mcs.3","dve2C",127,7663,8600,17.202,18.782,17,52,204,0.231,268,0.304,"chain-prev","sat-like",1
"mcs.4","dve2C",112,4515,5186,10.553,11.461,17,52,162,0.183,204,0.23,"chain","sat-like",2147483647
"mcs.5","dve2C",186,13051,14846,19.898,21.691,21,65,302,0.2212,406.5,0.2978,"bfs-prev","sat-like",1
"mcs.6","dve2C",157,7164,8295,12.024,12.92,21,65,228,0.167,285.7,0.2093,"chain","sat-like",1
"MultiwaySync","pnml",1727,691636,750554,60.1946,65.94174,222,472,18444,0.176019,24186.3,0.230821,"chain","sat-like",20
"needham.1","dve2C",169,13096,13850,12.619,13.419,14,55,353,0.458,493,0.641,"chain-prev","sat-like",1
"needham.2","dve2C",342,46643,49940,21.97,23.235,21,98,662,0.3217,742.6,0.3608,"chain-prev","sat-like",1
"needham.3","dve2C",394,59241,62949,24.2291,25.4054,24,111,827,0.3104,926.2,0.3477,"chain-prev","sat-like",1
"needham.4","dve2C",536,105075,110490,29.4742,30.8141,28,147,1324,0.3217,1506,0.3658,"chain-prev","sat-like",1
"peg_solitaire.1","dve2C",928,449745,490084,87.4968,90.3938,18,48,864,1,1630,1.89,"bfs-prev","sat-loop",10
"peg_solitaire.4","dve2C",1705,1499259,1594867,112.8418,115.3997,27,60,1620,1,3120,1.926,"bfs-prev","sat-loop",20
"peg_solitaire.5","dve2C",7329,27341239,28329271,270.45765,273.86277,51,140,7140,1,14000,1.961,"chain","sat-loop",5
"peterson.1","dve2C",39,953,1200,5.393,5.616,15,21,62,0.197,68.3,0.217,"chain","sat-like",1
"peterson.2","dve2C",39,953,1200,5.393,5.616,15,21,62,0.197,68.3,0.217,"chain","sat-loop",5
"peterson.3","dve2C",39,953,1200,5.393,5.616,15,21,62,0.197,68.3,0.217,"chain","sat-like",1
"peterson.4","dve2C",73,1804,2186,6.5603,6.9932,20,28,96,0.171,112,0.2,"chain-prev","sat-like",1
"peterson.5","dve2C",73,1804,2186,6.5603,6.9932,20,28,96,0.171,112,0.2,"chain-prev","sat-like",5
"peterson.6","dve2C",73,1804,2186,6.5603,6.9932,20,28,96,0.171,112,0.2,"chain","sat-like",1
"peterson.7","dve2C",107,3124,3721,8.0067,8.77,25,35,136,0.155,168,0.192,"chain-prev","sat-loop",1
"protocols.2","dve2C",18,465,602,4.391,4.519,14,17,43,0.181,51.1,0.215,"chain","sat-like",5
"protocols.3","dve2C",24,713,912,5.403,5.675,16,18,56,0.194,68,0.236,"chain-prev","sat-like",10
"protocols.4","dve2C",24,713,912,5.403,5.675,16,18,56,0.194,68,0.236,"chain-prev","sat-like",1
"protocols.5","dve2C",24,713,912,5.403,5.675,16,18,56,0.194,68,0.236,"chain-prev","sat-like",1
"SafeBus-03-unfolded","pnml",498,82030,95131,41.0411,42.8684,57,91,2556,0.4928,4150,0.8,"chain","sat-loop",2147483647
"SmallOperatingSystem-MT0016DC0008","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0032DC0008","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-like",1
"SmallOperatingSystem-MT0032DC0016","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0064DC0016","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0064DC0032","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-loop",2147483647
"SmallOperatingSystem-MT0128DC0032","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0128DC0064","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-loop",2147483647
"SmallOperatingSystem-MT0256DC0064","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-like",1
"sokoban.1","dve2C",328,56388,57746,8.78063,8.86492,68,9,279,0.456,538,0.878,"bfs-prev","sat-loop",5
"sokoban.2","dve2C",308,49886,51168,8.76737,8.8567,64,9,263,0.457,506,0.878,"bfs-prev","sat-like",5
"UtahNoC","pnml",3125,2896783,3112308,224.48163,254.09926,216,977,43271,0.205045,59041.5,0.279775,"chain-prev","sat-like",10
"Vasy2003","pnml",3363,2204119,2325933,132.57034,157.78672,485,776,84207,0.223741,113257,0.300929,"chain","sat-loop",20
