"filename","filetype","bandwidth","profile","span","average.wavefront","RMS.wavefront","state.vector.length","groups","event.span","event.span.norm","weighted.event.span","weighted.event.span.norm","order","saturation","sat.granularity"
"gear.1","dve2C",183,14160,15880,15.51,16.392,13,50,238,0.366,308,0.473,"chain-prev","sat-like",1
"gear.2","dve2C",183,14160,15880,15.51,16.392,13,50,238,0.366,308,0.473,"chain-prev","sat-like",1
"hanoi.1","dve2C",157,12569,13667,13.381,14.208,36,6,168,0.778,285,1.32,"bfs-prev","sat-loop",20
"hanoi.2","dve2C",217,24019,25545,14.158,14.923,48,6,232,0.806,402,1.39,"chain-prev","sat-like",2147483647
"HouseConstruction-002","pnml",32,1041,1252,6.505,6.829,26,18,85,0.182,99.4,0.212,"chain","sat-loop",20
"HouseConstruction-005","pnml",32,1041,1252,6.505,6.829,26,18,85,0.182,99.4,0.212,"chain-prev","sat-like",5
"HouseConstruction-010","pnml",32,1041,1252,6.505,6.829,26,18,85,0.182,99.4,0.212,"chain-prev","sat-like",5
"HouseConstruction-020","pnml",32,1041,1252,6.505,6.829,26,18,85,0.182,99.4,0.212,"chain-prev","sat-like",5
"HouseConstruction-050","pnml",32,1041,1252,6.505,6.829,26,18,85,0.182,99.4,0.212,"bfs-prev","sat-like",1
"IBMB2S565S3960","pnml",161,19171,22392,10.27148,10.79144,273,179,1482,0.030327,1492,0.030532,"chain-prev","sat-like",10
"Kanban-10","pnml",34,777,982,5.764,6.024,16,16,53,0.207,63.4,0.248,"chain","sat-like",5
"Kanban-20","pnml",34,777,982,5.764,6.024,16,16,53,0.207,63.4,0.248,"chain","sat-like",5
"Kanban-5","pnml",34,777,982,5.764,6.024,16,16,53,0.207,63.4,0.248,"chain","sat-like",5
"krebs.1","dve2C",36,1223,1589,8.863,9.651,18,10,64,0.356,98.1,0.545,"bfs-prev","sat-loop",5
"krebs.2","dve2C",56,2329,2917,11.33,12.35,19,16,111,0.365,182,0.597,"bfs-prev","sat-like",5
"krebs.3","dve2C",56,2329,2917,11.33,12.35,19,16,111,0.365,182,0.597,"chain-prev","sat-like",5
"krebs.4","dve2C",80,3874,4691,13.355,14.557,20,22,153,0.348,248,0.564,"chain-prev","sat-loop",10
"lamport.1","dve2C",66,2601,2952,7.8934,8.4548,11,42,90,0.195,95.3,0.206,"chain-prev","sat-like",1
"lamport.2","dve2C",71,3462,3962,10.906,11.927,11,42,113,0.245,131,0.283,"chain-prev","sat-like",1
"lamport.3","dve2C",66,2601,2952,7.8934,8.4548,11,42,90,0.195,95.3,0.206,"chain-prev","sat-like",5
"lamport.5","dve2C",114,5888,6351,11.093,12.076,14,56,133,0.17,144,0.184,"chain-prev","sat-like",1
"lamport.6","dve2C",149,6716,7618,12.586,13.332,14,56,191,0.244,244,0.311,"chain-prev","sat-like",1
"lamport.7","dve2C",165,7491,8327,11.54,12.302,17,70,223,0.1874,260.2,0.2187,"chain-prev","sat-like",1
"lamport.8","dve2C",165,7491,8327,11.54,12.302,17,70,223,0.1874,260.2,0.2187,"chain-prev","sat-like",1
"lamport_fmea-2","pnml",321,43283,48703,33.751,36.223,69,96,1832,0.2766,1933,0.2919,"chain-prev","sat-like",10
"lamport_fmea-3","pnml",549,114468,124691,46.0891,49.5801,100,156,4029,0.25827,3972.4,0.25464,"chain-prev","sat-like",20
"lamport_fmea-4","pnml",831,243608,263742,58.59496,62.90947,135,230,7573,0.2439,7118.3,0.22925,"chain-prev","sat-like",80
"lamport_fmea-5","pnml",1166,458017,492352,71.50122,76.4953,174,318,12832,0.23191,11638,0.21033,"chain-prev","sat-like",80
"lamport_nonatomic.1","dve2C",531,95735,100420,18.4306,19.0578,18,147,1035,0.3912,1285,0.4855,"chain-prev","sat-like",1
"lamport_nonatomic.2","dve2C",531,95735,100420,18.4306,19.0578,18,147,1035,0.3912,1285,0.4855,"chain","sat-like",1
"lamport_nonatomic.3","dve2C",531,95735,100420,18.4306,19.0578,18,147,1035,0.3912,1285,0.4855,"chain-prev","sat-like",1
"lamport_nonatomic.4","dve2C",896,255391,265799,24.825,25.8836,24,244,2097,0.3581,2608,0.4453,"chain-prev","sat-like",1
"lamport_nonatomic.5","dve2C",1374,570577,589098,32.47222,34.33232,30,365,3606,0.32932,4448.6,0.40626,"bfs-prev","sat-like",1
"lann.1","dve2C",74,2207,2649,8.4957,9.0874,15,27,94,0.232,102,0.253,"bfs-prev","sat-like",1
"lann.2","dve2C",87,2738,3368,8.0793,8.4943,24,36,141,0.163,153,0.177,"chain-prev","sat-like",1
"lann.3","dve2C",82,2699,3219,8.141,8.5515,20,40,119,0.149,129,0.161,"chain-prev","sat-like",1
"lann.4","dve2C",75,3837,4731,9.0837,9.6171,30,45,187,0.1385,201.7,0.1494,"chain","sat-like",2147483647
"lann.5","dve2C",91,4234,5186,8.1829,8.587,36,54,213,0.1096,224.3,0.1154,"chain","sat-loop",20
"lann.6","dve2C",95,3093,3694,8.8232,9.3545,20,40,127,0.159,136,0.17,"chain-prev","sat-like",5
"lann.7","dve2C",86,3599,4211,8.241,8.6543,25,50,149,0.1192,158.2,0.1265,"chain-prev","sat-like",10
"lup.1","dve2C",193,15885,16525,7.2273,7.3351,6,48,216,0.75,272,0.944,"bfs-prev","sat-loop",5
"lup.2","dve2C",389,59921,61117,7.02284,7.09132,10,96,624,0.65,787,0.82,"bfs-prev","sat-loop",2147483647
"lup.3","dve2C",438,75340,76675,7,7.06356,11,108,756,0.6364,955.6,0.8044,"chain-prev","sat-loop",2147483647
"lup.4","dve2C",487,92523,93997,6.98171,7.04125,12,120,900,0.625,1140,0.7917,"bfs-prev","sat-loop",2147483647
"msmie.1","dve2C",208,18782,20007,14.577,15.395,11,85,280,0.299,338,0.361,"chain-prev","sat-like",1
"msmie.2","dve2C",472,66405,69141,13.2189,13.7758,18,173,1025,0.3292,1347,0.4325,"bfs-prev","sat-like",5
"msmie.3","dve2C",694,140049,144784,15.838,16.1799,20,251,1778,0.3542,2475,0.4929,"chain","sat-like",5
"msmie.4","dve2C",1260,454126,464355,18.20885,18.50929,28,450,4663,0.37008,6481.5,0.5144,"bfs-prev","sat-like",10
"MultiwaySync","pnml",1727,691636,750554,60.1946,65.94174,222,472,18444,0.176019,24186.3,0.230821,"chain-prev","sat-like",1
"PaceMaker","pnml",310,53741,59904,20.6786,22.0228,70,164,1070,0.093206,1061.1,0.092429,"chain","sat-like",1
"pgm_protocol.1","dve2C",724,226156,256718,40.9407,44.69665,123,120,3273,0.22175,4248.7,0.28786,"chain-prev","sat-like",40
"pgm_protocol.2","dve2C",712,222775,253027,40.99184,44.76142,122,120,3210,0.21926,4200,0.28689,"chain-prev","sat-like",40
"pgm_protocol.3","dve2C",724,226230,256703,40.82862,44.60551,124,120,3254,0.21868,4260.3,0.28631,"chain-prev","sat-like",5
"pgm_protocol.4","dve2C",712,222775,253027,40.99184,44.76142,122,120,3210,0.21926,4200,0.28689,"chain-prev","sat-like",5
"pgm_protocol.5","dve2C",724,226230,256703,40.82862,44.60551,124,120,3254,0.21868,4260.3,0.28631,"chain-prev","sat-loop",40
"pgm_protocol.6","dve2C",730,228325,259008,40.65172,44.44766,126,120,3281,0.217,4309.9,0.28504,"chain-prev","sat-like",20
"pgm_protocol.7","dve2C",712,223473,253858,40.74939,44.57164,124,120,3220,0.2164,4238.3,0.28483,"chain-prev","sat-loop",80
"pgm_protocol.8","dve2C",736,230138,260973,40.60797,44.3925,127,120,3303,0.21673,4340.5,0.28481,"chain-prev","sat-like",2147483647
"philo_dyn-3-unfolded","pnml",528,135297,151771,64.4784,70.6351,30,84,1266,0.5024,1713,0.6799,"chain-prev","sat-like",5
"pouring.1","dve2C",6045,18192093,18921220,125.21756,174.53374,4,2018,5694,0.7054,7699,0.9538,"chain-prev","sat-like",1
"pouring.2","dve2C",5151,13326372,13509966,48.464762,61.83496,7,1724,6124,0.50746,6745.1,0.55893,"chain-prev","sat-like",1
"protocols.2","dve2C",18,465,602,4.391,4.519,14,17,43,0.181,51.1,0.215,"chain","sat-like",5
"protocols.3","dve2C",24,713,912,5.403,5.675,16,18,56,0.194,68,0.236,"chain","sat-like",2147483647
"protocols.4","dve2C",24,713,912,5.403,5.675,16,18,56,0.194,68,0.236,"chain-prev","none",
"protocols.5","dve2C",24,713,912,5.403,5.675,16,18,56,0.194,68,0.236,"chain-prev","sat-loop",2147483647
"QCertifProtocol_02-unfold","pnml",184,16675,19576,18.6219,19.43,86,56,900,0.1869,1052,0.2185,"chain-prev","sat-like",5
"QCertifProtocol_06-unfold","pnml",595,150003,168131,39.8622,42.29819,270,116,6312,0.20153,7447.2,0.23778,"chain-prev","sat-like",5
"RAS-C-10","pnml",34,4365,5937,8.792,8.931,60,40,300,0.125,324.3,0.1351,"chain-prev","sat-like",5
"RAS-C-100","pnml",34,46485,64527,9.301718,9.368672,600,400,3180,0.01325,3205.83,0.0133576,"chain","sat-like",10
"RAS-C-15","pnml",34,6705,9192,8.98309,9.09757,90,60,460,0.08519,484.9,0.08979,"chain","sat-like",5
"RAS-C-20","pnml",34,9045,12447,9.07762,9.17883,120,80,620,0.06458,645.2,0.0672,"chain","sat-like",5
"RAS-C-3","pnml",35,1376,1597,8.346,8.727,18,12,68,0.315,89.8,0.416,"chain-prev","none",
"RAS-C-5","pnml",34,2025,2682,8.2015,8.3955,30,20,140,0.233,163,0.271,"chain","sat-like",20
"RAS-C-50","pnml",34,23085,31977,9.246055,9.321878,300,200,1580,0.026333,1605.7,0.026761,"chain","sat-like",5
"RAS-R-10","pnml",22,2172,2701,7.0864,7.1922,40,22,127,0.144,142,0.161,"chain","sat-like",20
"RAS-R-100","pnml",22,22602,28171,7.401998,7.443084,400,202,1297,0.016052,1312.9,0.016248,"chain-prev","sat-like",80
"RAS-R-15","pnml",22,3307,4116,7.2025,7.2855,60,32,192,0.1,207.1,0.1078,"chain","sat-like",20
"RAS-R-2","pnml",21,356,437,5.765,6.029,8,6,23,0.48,32,0.67,"chain","none",
"RAS-R-20","pnml",22,4442,5531,7.26087,7.33197,80,42,257,0.07649,272.3,0.08104,"chain","sat-loop",40
"RAS-R-3","pnml",22,583,720,6.3,6.525,12,8,36,0.38,47,0.49,"chain-prev","none",
"RAS-R-5","pnml",22,1037,1286,6.744,6.91,20,12,62,0.258,75.2,0.313,"chain","sat-loop",2147483647
"RAS-R-50","pnml",22,11252,14021,7.36658,7.41536,200,102,647,0.031716,662.72,0.032486,"chain-prev","sat-like",40
"schedule_world.1","dve2C",179,14933,17606,23.246,25.279,22,26,333,0.582,460,0.805,"chain-prev","sat-like",1
"schedule_world.2","dve2C",223,30561,37544,51.477,56.634,28,38,568,0.5338,791,0.7434,"chain","sat-like",5
"schedule_world.3","dve2C",299,41961,53072,59.248,66.1559,34,50,757,0.4453,1061,0.6244,"bfs","sat-like",5
"synapse.1","dve2C",700,219627,237646,35.5876,38.3255,22,131,1473,0.5111,2016,0.6994,"chain-prev","sat-like",5
"synapse.2","dve2C",835,323686,350209,40.7453,45.9978,22,149,1707,0.5207,2356,0.7187,"chain-prev","sat-like",1
"synapse.3","dve2C",970,449505,486586,46.29406,54.53795,22,167,1941,0.5283,2696,0.7339,"bfs-prev","sat-like",1
"synapse.4","dve2C",1105,597094,646777,52.08477,63.57444,22,185,2175,0.5344,3037,0.7461,"chain-prev","sat-like",1
"synapse.5","dve2C",902,277569,295622,36.0086,37.3091,28,167,2454,0.5248,3458,0.7394,"chain-prev","sat-like",1
"synapse.6","dve2C",1142,471948,501562,41.46154,43.05375,28,194,2998,0.5519,4200,0.7732,"chain-prev","sat-like",1
"synapse.7","dve2C",1385,696148,737376,45.30219,48.07053,28,221,3403,0.5499,4768,0.7705,"chain-prev","sat-loop",20
"UtahNoC","pnml",3125,2896783,3112308,224.48163,254.09926,216,977,43271,0.205045,59041.5,0.279775,"chain-prev","sat-like",10
"Vasy2003","pnml",3363,2204119,2325933,132.57034,157.78672,485,776,84207,0.223741,113257,0.300929,"chain","sat-loop",2147483647
