"filename","filetype","event-span","event-span-norm","weighted-event-span","weighted-event-span-norm",
"circadian_clock-010000","pnml","","","","",
"shared_memory-pt-200","pnml","","","","",
"SwimmingPool-4","pnml","31","0.49","41","0.65",
"shared_memory-pt-50","pnml","","","","",
"PolyORB-LF-S02-J06-T08-unfolded","pnml","","","","",
"2-10_phaseVariation","pnml","678","0.745","1.05e+03","1.15",
"shared_memory-pt-200","pnml","","","","",
"soli0_square5","pnml","1192","0.2838","1540","0.3666",
"rwmutex-r10w500","pnml","753014","0.7167466","1148647","1.093325",
"rwmutex-r500w10","pnml","","","","",
"soli1","pnml","","","","",
"SafeBus-20-unfolded","pnml","","","","",
"Philosophers-5000","pnml","189979","0.0003039664","190024.825","0.00030403972",
"SwimmingPool-5","pnml","","","","",
"IOTP_c3m3p3d3","pnml","602","0.1205","790.6","0.1583",
"2-100_phaseVariation","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"PolyORB-NT-S05-J40-unfolded","pnml","","","","",
"PolyORB-LF-S04-J06-T06-unfolded","pnml","","","","",
"angiogenesis-01","pnml","699","0.28","923","0.3698",
"2D8_gradient_5x5_200","pnml","","","","",
"2D8_gradient_20x20_100","pnml","","","","",
"2D8_gradient_20x20_150","pnml","","","","",
"closed_system5","pnml","3795","0.08133","5158.5","0.11055",
"HouseConstruction-100","pnml","","","","",
"rwmutex-r10w10","pnml","902","0.451","1486","0.7432",
"PolyORB-LF-S06-J06-T08-unfolded","pnml","","","","",
"erk-000001","pnml","39","0.322","45.8","0.379",
"FMS-20","pnml","70","0.159","75.7","0.172",
"neoelection-2.unf","pnml","","","","",
"PolyORB-LF-S02-J04-T06-unfolded","pnml","","","","",
"PolyORB-LF-S02-J06-T06-unfolded","pnml","","","","",
"2D8_gradient_40x40_100","pnml","","","","",
"RAS-C-10","pnml","300","0.125","324.3","0.1351",
"SwimmingPool-4","pnml","31","0.49","41","0.65",
"lamport_fmea-5","pnml","","","","",
"dekker-100","pnml","","","","",
"Kanban-5","pnml","53","0.207","63.4","0.248",
"BridgeAndVehicles-V50-P20-N20-unfolded","pnml","","","","",
"2D8_gradient_10x10_150","pnml","","","","",
"2D8_gradient_5x5_150","pnml","","","","",
"FMS-500","pnml","","","","",
"unf-8x8-4stageSEN-01","pnml","35380","0.35574","44988","0.45234",
"neoelection-7.unf","pnml","","","","",
"SwimmingPool-9","pnml","","","","",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"Philosophers-2000","pnml","","","","",
"neoelection-3.unf","pnml","","","","",
"2D8_gradient_10x10_200","pnml","","","","",
"10-10_phaseVariation","pnml","","","","",
"BridgeAndVehicles-V50-P20-N20-unfolded","pnml","","","","",
"galloc_res-3","pnml","89508","0.566137","128244","0.811143",
"RAS-C-15","pnml","460","0.08519","484.9","0.08979",
"cs_repetitions-7-unfolded","pnml","","","","",
"MAPK-20","pnml","126","0.191","146","0.222",
"QCertifProtocol_18-unfold","pnml","","","","",
"simple_lbs-20","pnml","","","","",
"BridgeAndVehicles-V10-P10-N10-unfolded","pnml","6601","0.4775","9084.9","0.65718",
"parking_8_32","pnml","","","","",
"Philosophers-500","pnml","19558","0.00312928","19687.09","0.003149934",
"soli1_counter","pnml","","","","",
"unf-8x8-4stageSEN-20","pnml","","","","",
"shared_memory-pt-200","pnml","","","","",
"2D8_gradient_40x40_50","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"soli0_counter_square5","pnml","","","","",
"CircularTrain-096","pnml","855","0.046387","887.85","0.048169",
"PolyORB-NT-S10-J60-unfolded","pnml","","","","",
"HouseConstruction-200","pnml","","","","",
"cs_repetitions-2-unfolded","pnml","233","0.362","317","0.493",
"unf-8x8-4stageSEN-10","pnml","","","","",
"cs_repetitions-5-unfolded","pnml","","","","",
"closed_system5","pnml","3795","0.08133","5158.5","0.11055",
"shared_memory-pt-50","pnml","","","","",
"BridgeAndVehicles-V10-P10-N10-unfolded","pnml","6601","0.4775","9084.9","0.65718",
"unf-8x8-4stageSEN-01","pnml","35380","0.35574","44988","0.45234",
"rwmutex-r500w10","pnml","","","","",
"Kanban-10","pnml","53","0.207","63.4","0.248",
"HouseConstruction-100","pnml","","","","",
"parking_4_16","pnml","9677","0.0732745","11574.3","0.0876413",
"SwimmingPool-6","pnml","","","","",
"BridgeAndVehicles-V20-P20-N10-unfolded","pnml","","","","",
"rwmutex-r10w50","pnml","10672","0.6841","17507","1.1222",
"BridgeAndVehicles-V80-P20-N50-unfolded","pnml","","","","",
"PolyORB-NT-S10-J40-unfolded","pnml","","","","",
"2D8_gradient_10x10_150","pnml","","","","",
"PolyORB-LF-S02-J04-T10-unfolded","pnml","","","","",
"TokenRing-10-unfolded","pnml","22612","0.168205","28374.4","0.211071",
"MAPK-8","pnml","126","0.191","146","0.222",
"raft_10","pnml","","","","",
"raft_10","pnml","","","","",
"PolyORB-LF-S02-J06-T10-unfolded","pnml","","","","",
"echo-d5r3","pnml","","","","",
"rwmutex-r2000w10","pnml","","","","",
"shared_memory-pt-10","pnml","14390","0.52308","20131","0.73176",
"PolyORB-LF-S02-J06-T10-unfolded","pnml","","","","",
"BridgeAndVehicles-V20-P10-N10-unfolded","pnml","","","","",
"2D8_gradient_20x20_150","pnml","","","","",
"angiogenesis-15","pnml","","","","",
"echo-d2r15","pnml","","","","",
"PolyORB-LF-S02-J04-T10-unfolded","pnml","","","","",
"2D8_gradient_30x30_150","pnml","","","","",
"TokenRing-15-unfolded","pnml","118719","0.128248","124174","0.134141",
"IOTP_c1m1p1d1","pnml","602","0.1205","790.6","0.1583",
"BridgeAndVehicles-V80-P20-N10-unfolded","pnml","","","","",
"IBMB2S565S3960","pnml","1482","0.030327","1492","0.030532",
"sg-2-1-2","pnml","795","0.1624","942.2","0.1925",
"angiogenesis-15","pnml","","","","",
"circadian_clock-010000","pnml","","","","",
"echo-d5r3","pnml","","","","",
"SwimmingPool-6","pnml","","","","",
"soli0_square5","pnml","1192","0.2838","1540","0.3666",
"parking_4_32","pnml","30613","0.0737192","36105.8","0.0869463",
"QCertifProtocol_10-unfold","pnml","20216","0.20884","24382","0.25188",
"eratosthenes-020","pnml","","","","",
"RAS-C-100","pnml","","","","",
"QCertifProtocol_22-unfold","pnml","148266","0.21184","180567","0.257991",
"QCertifProtocol_32-unfold","pnml","413859","0.2148984","500162.3","0.2597118",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"neoelection-7.unf","pnml","","","","",
"2D8_gradient_40x40_150","pnml","","","","",
"philo_dyn-10-unfolded","pnml","","","","",
"dekker-50","pnml","","","","",
"QCertifProtocol_02-unfold","pnml","900","0.1869","1052","0.2185",
"HouseConstruction-020","pnml","85","0.182","99.4","0.212",
"PolyORB-NT-S05-J40-unfolded","pnml","155385","0.1553679","173824","0.1738049",
"soli1_counter","pnml","","","","",
"SafeBus-20-unfolded","pnml","","","","",
"circadian_clock-010000","pnml","","","","",
"PolyORB-LF-S04-J06-T10-unfolded","pnml","","","","",
"BridgeAndVehicles-V20-P10-N50-unfolded","pnml","","","","",
"parking_8_32","pnml","","","","",
"sg-13-6-13","pnml","","","","",
"unf-8x8-4stageSEN-20","pnml","","","","",
"distributeur-01-unfolded-02","pnml","786","0.4549","1083","0.6265",
"2D8_gradient_5x5_100","pnml","","","","",
"cs_repetitions-2-unfolded","pnml","233","0.362","317","0.493",
"circadian_clock-000010","pnml","66","0.295","80.3","0.358",
"SwimmingPool-10","pnml","","","","",
"IOTP_c1m1p1d1","pnml","602","0.1205","790.6","0.1583",
"RAS-R-15","pnml","192","0.1","207.1","0.1078",
"RAS-C-10","pnml","300","0.125","324.3","0.1351",
"UtahNoC","pnml","","","","",
"unf-8x8-4stageSEN-02","pnml","","","","",
"erk-000010","pnml","39","0.322","45.8","0.379",
"philo_dyn-10-unfolded","pnml","","","","",
"circadian_clock-000100","pnml","66","0.295","80.3","0.358",
"circadian_clock-010000","pnml","","","","",
"rwmutex-r2000w10","pnml","","","","",
"BridgeAndVehicles-V80-P50-N10-unfolded","pnml","","","","",
"dekker-50","pnml","","","","",
"5-100_phaseVariation","pnml","","","","",
"2D8_gradient_30x30_10","pnml","","","","",
"PolyORB-NT-S05-J30-unfolded","pnml","","","","",
"dekker-20","pnml","","","","",
"unf-8x8-4stageSEN-20","pnml","","","","",
"angiogenesis-10","pnml","","","","",
"2D8_gradient_50x50_100","pnml","","","","",
"2D8_gradient_5x5_250","pnml","","","","",
"neoelection-5.unf","pnml","","","","",
"PolyORB-LF-S06-J06-T06-unfolded","pnml","","","","",
"10-100_phaseVariation","pnml","","","","",
"HouseConstruction-100","pnml","","","","",
"RAS-C-15","pnml","460","0.08519","484.9","0.08979",
"Philosophers-10","pnml","360","0.144","400.2","0.1601",
"2D8_gradient_40x40_10","pnml","","","","",
"RAS-R-2","pnml","23","0.48","32","0.67",
"unf-8x8-4stageSEN-50","pnml","35380","0.35574","44988","0.45234",
"10-100_phaseVariation","pnml","","","","",
"SafeBus-10-unfolded","pnml","","","","",
"Kanban-50","pnml","","","","",
"cs_repetitions-7-unfolded","pnml","","","","",
"BridgeAndVehicles-V20-P10-N20-unfolded","pnml","","","","",
"rwmutex-r100w10","pnml","","","","",
"hc5k3p3b15","pnml","14613257","0.0635823898","15193867.8","0.0661086318",
"echo-d5r3","pnml","","","","",
"Peterson-5","pnml","","","","",
"2D8_gradient_30x30_150","pnml","","","","",
"TokenRing-5-unfolded","pnml","1582","0.2817","1959","0.3489",
"BridgeAndVehicles-V80-P50-N20-unfolded","pnml","","","","",
"erk-000001","pnml","39","0.322","45.8","0.379",
"BridgeAndVehicles-V20-P20-N20-unfolded","pnml","","","","",
"parking_2_8","pnml","2281","0.082834","2908.3","0.10561",
"2D8_gradient_40x40_10","pnml","","","","",
"railroad-100-pt","pnml","","","","",
"SwimmingPool-7","pnml","","","","",
"SafeBus-15-unfolded","pnml","","","","",
"dekker-50","pnml","","","","",
"BridgeAndVehicles-V20-P20-N20-unfolded","pnml","","","","",
"philo_dyn-20-unfolded","pnml","","","","",
"database4UNFOLD","pnml","3696","0.20625","5030.1","0.2807",
"2D8_gradient_5x5_200","pnml","","","","",
"railroad-010-pt","pnml","","","","",
"lamport_fmea-4","pnml","7573","0.2439","7118.3","0.22925",
"echo-d2r11","pnml","","","","",
"2D8_gradient_10x10_200","pnml","","","","",
"cs_repetitions-2-unfolded","pnml","233","0.362","317","0.493",
"echo-d3r5","pnml","","","","",
"database10UNFOLD","pnml","","","","",
"ProductionCell","pnml","","","","",
"FMS-20","pnml","70","0.159","75.7","0.172",
"railroad-020-pt","pnml","","","","",
"PolyORB-NT-S05-J80-unfolded","pnml","","","","",
"BridgeAndVehicles-V50-P50-N10-unfolded","pnml","","","","",
"RAS-R-20","pnml","257","0.07649","272.3","0.08104",
"CircularTrain-384","pnml","","","","",
"Philosophers-500","pnml","19558","0.00312928","19687.09","0.003149934",
"dekker-10","pnml","3083","0.5138","4626","0.7709",
"circadian_clock-001000","pnml","","","","",
"20-10_phaseVariation","pnml","","","","",
"FMS-500","pnml","","","","",
"2D8_gradient_30x30_150","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"rwmutex-r10w100","pnml","25856","0.51099","34869","0.68911",
"SafeBus-06-unfolded","pnml","","","","",
"SwimmingPool-3","pnml","","","","",
"FMS-200","pnml","","","","",
"PolyORB-LF-S06-J06-T06-unfolded","pnml","","","","",
"neoelection-7.unf","pnml","","","","",
"RAS-C-50","pnml","1580","0.026333","1605.7","0.026761",
"open_system_0","pnml","3094","0.088786","3419.4","0.098123",
"rwmutex-r10w1000","pnml","2058176","0.5019207","2745520","0.6695409",
"parking_4_32","pnml","30613","0.0737192","36105.8","0.0869463",
"lamport_fmea-5","pnml","","","","",
"FMS-10","pnml","70","0.159","75.7","0.172",
"2D8_gradient_20x20_100","pnml","","","","",
"PolyORB-LF-S06-J06-T08-unfolded","pnml","","","","",
"ring","pnml","1743","0.14413","2225.3","0.18401",
"BridgeAndVehicles-V80-P50-N10-unfolded","pnml","","","","",
"ARMCacheCoherence","pnml","","","","",
"UtahNoC","pnml","","","","",
"dekker-15","pnml","10193","0.53297","15350","0.8026",
"eratosthenes-010","pnml","","","","",
"SwimmingPool-6","pnml","","","","",
"PolyORB-LF-S04-J04-T08-unfolded","pnml","","","","",
"RAS-R-100","pnml","1297","0.016052","1312.9","0.016248",
"raft_06","pnml","20230","0.32412","28956","0.46391",
"QCertifProtocol_06-unfold","pnml","6312","0.20153","7447.2","0.23778",
"PolyORB-LF-S02-J06-T08-unfolded","pnml","","","","",
"circadian_clock-000010","pnml","66","0.295","80.3","0.358",
"30-100_phaseVariation","pnml","","","","",
"RAS-C-50","pnml","1580","0.026333","1605.7","0.026761",
"EnergyBus","pnml","483379","0.694999","817255","1.17504",
"philo_dyn-10-unfolded","pnml","","","","",
"TokenRing-50-unfolded","pnml","","","","",
"2D8_gradient_5x5_150","pnml","","","","",
"Philosophers-100","pnml","3778","0.015112","3824.34","0.0152973",
"RAS-C-15","pnml","460","0.08519","484.9","0.08979",
"cs_repetitions-4-unfolded","pnml","","","","",
"ARMCacheCoherence","pnml","","","","",
"unf-8x8-4stageSEN-01","pnml","35380","0.35574","44988","0.45234",
"TokenRing-5-unfolded","pnml","1582","0.2817","1959","0.3489",
"cs_repetitions-4-unfolded","pnml","","","","",
"2D8_gradient_50x50_100","pnml","","","","",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"circadian_clock-000001","pnml","66","0.295","80.3","0.358",
"RAS-C-3","pnml","68","0.315","89.8","0.416",
"dekker-50","pnml","","","","",
"SwimmingPool-2","pnml","31","0.49","41","0.65",
"erk-001000","pnml","","","","",
"closed_system3","pnml","3795","0.08133","5158.5","0.11055",
"neoelection-2.unf","pnml","","","","",
"rwmutex-r10w50","pnml","10672","0.6841","17507","1.1222",
"ring","pnml","1743","0.14413","2225.3","0.18401",
"Philosophers-5","pnml","167","0.267","201","0.321",
"neoelection-8.unf","pnml","","","","",
"raft_07","pnml","","","","",
"angiogenesis-20","pnml","","","","",
"BridgeAndVehicles-V50-P20-N10-unfolded","pnml","","","","",
"dekker-15","pnml","10193","0.53297","15350","0.8026",
"shared_memory-pt-20","pnml","","","","",
"BridgeAndVehicles-V80-P20-N20-unfolded","pnml","","","","",
"CircularTrain-024","pnml","205","0.178","235.5","0.2045",
"FMS-200","pnml","","","","",
"database40UNFOLD","pnml","","","","",
"neoelection-2.unf","pnml","","","","",
"IBM319","pnml","1341","0.029778","1340.4","0.029765",
"database20UNFOLD","pnml","","","","",
"IOTP_c3m3p3d3","pnml","602","0.1205","790.6","0.1583",
"rwmutex-r100w10","pnml","","","","",
"dekker-100","pnml","","","","",
"Peterson-3","pnml","13622","0.16816","16731","0.20653",
"angiogenesis-10","pnml","","","","",
"soli1","pnml","","","","",
"SafeBus-20-unfolded","pnml","","","","",
"hc3k4p4b12","pnml","209003","0.06184985","219675.5","0.06500815",
"MultiwaySync","pnml","18444","0.176019","24186.3","0.230821",
"lamport_fmea-7","pnml","","","","",
"QCertifProtocol_22-unfold","pnml","148266","0.21184","180567","0.257991",
"HouseConstruction-020","pnml","","","","",
"unf-8x8-4stageSEN-10","pnml","","","","",
"dekker-20","pnml","","","","",
"IBM5964","pnml","1405","0.038433","1586.9","0.043409",
"rwmutex-r2000w10","pnml","","","","",
"TokenRing-20-unfolded","pnml","","","","",
"shared_memory-pt-200","pnml","","","","",
"erk-001000","pnml","","","","",
"PolyORB-LF-S04-J06-T10-unfolded","pnml","","","","",
"TokenRing-50-unfolded","pnml","","","","",
"circadian_clock-000001","pnml","66","0.295","80.3","0.358",
"cs_repetitions-7-unfolded","pnml","","","","",
"2-10_phaseVariation","pnml","678","0.745","1.05e+03","1.15",
"FMS-20","pnml","70","0.159","75.7","0.172",
"QCertifProtocol_22-unfold","pnml","","","","",
"eratosthenes-050","pnml","","","","",
"2D8_gradient_40x40_10","pnml","","","","",
"railroad-005-pt","pnml","","","","",
"SwimmingPool-5","pnml","31","0.49","41","0.65",
"neoelection-7.unf","pnml","","","","",
"unf-8x8-4stageSEN-20","pnml","","","","",
"sg-10-5-10","pnml","65413","0.02890288","67327.34","0.02974874",
"ring","pnml","1743","0.14413","2225.3","0.18401",
"2D8_gradient_10x10_50","pnml","","","","",
"IBMB2S565S3960","pnml","","","","",
"2D8_gradient_10x10_150","pnml","","","","",
"cs_repetitions-5-unfolded","pnml","","","","",
"BridgeAndVehicles-V10-P10-N10-unfolded","pnml","6601","0.4775","9084.9","0.65718",
"RAS-R-20","pnml","257","0.07649","272.3","0.08104",
"CircularTrain-768","pnml","","","","",
"RAS-C-5","pnml","140","0.233","163","0.271",
"philo_dyn-3-unfolded","pnml","1266","0.5024","1713","0.6799",
"10-100_phaseVariation","pnml","","","","",
"PolyORB-LF-S06-J06-T04-unfolded","pnml","","","","",
"QCertifProtocol_06-unfold","pnml","6312","0.20153","7447.2","0.23778",
"unf-8x8-4stageSEN-10","pnml","","","","",
"BridgeAndVehicles-V80-P20-N20-unfolded","pnml","","","","",
"2D8_gradient_30x30_50","pnml","","","","",
"parking_4_32","pnml","30613","0.0737192","36105.8","0.0869463",
"circadian_clock-000001","pnml","66","0.295","80.3","0.358",
"angiogenesis-05","pnml","699","0.28","923","0.3698",
"philo_dyn-10-unfolded","pnml","","","","",
"cs_repetitions-3-unfolded","pnml","1805","0.3842","2526","0.5376",
"PolyORB-LF-S06-J06-T06-unfolded","pnml","","","","",
"2D8_gradient_10x10_50","pnml","","","","",
"erk-001000","pnml","","","","",
"QCertifProtocol_06-unfold","pnml","6312","0.20153","7447.2","0.23778",
"circadian_clock-100000","pnml","","","","",
"30-100_phaseVariation","pnml","","","","",
"railroad-100-pt","pnml","","","","",
"PolyORB-LF-S06-J06-T04-unfolded","pnml","","","","",
"RAS-C-50","pnml","1580","0.026333","1605.7","0.026761",
"neoelection-6.unf","pnml","","","","",
"simple_lbs-10","pnml","","","","",
"2D8_gradient_30x30_10","pnml","","","","",
"PolyORB-NT-S05-J30-unfolded","pnml","","","","",
"Kanban-20","pnml","53","0.207","63.4","0.248",
"parking_2_8","pnml","2281","0.082834","2908.3","0.10561",
"2D8_gradient_5x5_200","pnml","","","","",
"raft_02","pnml","452","0.3104","603.1","0.4142",
"hc4k3p3b12","pnml","","","","",
"IOTP_c12m10p15d17","pnml","","","","",
"SwimmingPool-2","pnml","31","0.49","41","0.65",
"database40UNFOLD","pnml","","","","",
"dekker-15","pnml","10193","0.53297","15350","0.8026",
"raft_02","pnml","452","0.3104","603.1","0.4142",
"cs_repetitions-7-unfolded","pnml","","","","",
"soli0_square5","pnml","1192","0.2838","1540","0.3666",
"2D8_gradient_5x5_100","pnml","","","","",
"BridgeAndVehicles-V20-P10-N20-unfolded","pnml","","","","",
"eratosthenes-500","pnml","","","","",
"philo_dyn-3-unfolded","pnml","1266","0.5024","1713","0.6799",
"FMS-50","pnml","70","0.159","75.7","0.172",
"SafeBus-15-unfolded","pnml","","","","",
"10-100_phaseVariation","pnml","","","","",
"EnergyBus","pnml","483379","0.694999","817255","1.17504",
"shared_memory-pt-50","pnml","","","","",
"RAS-C-5","pnml","140","0.233","163","0.271",
"HouseConstruction-050","pnml","","","","",
"raft_05","pnml","10586","0.33443","14835","0.46865",
"echo-d3r5","pnml","","","","",
"QCertifProtocol_32-unfold","pnml","413859","0.2148984","500162.3","0.2597118",
"FMS-100","pnml","70","0.159","75.7","0.172",
"soli0_counter_square5","pnml","","","","",
"RAS-C-10","pnml","300","0.125","324.3","0.1351",
"angiogenesis-20","pnml","","","","",
"EnergyBus","pnml","483379","0.694999","817255","1.17504",
"CircularTrain-192","pnml","","","","",
"PolyORB-NT-S05-J60-unfolded","pnml","","","","",
"neoelection-3.unf","pnml","","","","",
"circadian_clock-000001","pnml","66","0.295","80.3","0.358",
"EnergyBus","pnml","483379","0.694999","817255","1.17504",
"CircularTrain-024","pnml","205","0.178","235.5","0.2045",
"RAS-R-20","pnml","257","0.07649","272.3","0.08104",
"SwimmingPool-2","pnml","31","0.49","41","0.65",
"2D8_gradient_10x10_150","pnml","","","","",
"BridgeAndVehicles-V04-P05-N02-unfolded","pnml","712","0.489","995.1","0.6835",
"2D8_gradient_20x20_10","pnml","51732","0.0436336","54005.81","0.04555146",
"Kanban-5","pnml","53","0.207","63.4","0.248",
"PolyORB-NT-S05-J20-unfolded","pnml","","","","",
"soli1","pnml","","","","",
"Philosophers-5000","pnml","189979","0.0003039664","190024.825","0.00030403972",
"RAS-C-100","pnml","3180","0.01325","3205.83","0.0133576",
"2D8_gradient_30x30_50","pnml","","","","",
"Peterson-7","pnml","","","","",
"echo-d2r9","pnml","","","","",
"2D8_gradient_20x20_100","pnml","","","","",
"angiogenesis-15","pnml","","","","",
"PolyORB-LF-S06-J06-T06-unfolded","pnml","","","","",
"shared_memory-pt-100","pnml","105509029","0.50958212","141213296","0.682024768",
"RAS-C-100","pnml","","","","",
"QCertifProtocol_10-unfold","pnml","","","","",
"SwimmingPool-1","pnml","31","0.49","41","0.65",
"2D8_gradient_40x40_10","pnml","","","","",
"database2UNFOLD","pnml","188","0.1546","209.5","0.1723",
"RAS-R-15","pnml","192","0.1","207.1","0.1078",
"FMS-500","pnml","","","","",
"CircularTrain-048","pnml","423","0.0918","454.5","0.09863",
"soli2","pnml","","","","",
"lamport_fmea-7","pnml","","","","",
"hc5k3p3b15","pnml","14613257","0.0635823898","15193867.8","0.0661086318",
"HouseConstruction-010","pnml","85","0.182","99.4","0.212",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"rwmutex-r10w1000","pnml","2058176","0.5019207","2745520","0.6695409",
"echo-d4r3","pnml","","","","",
"raft_09","pnml","","","","",
"CircularTrain-024","pnml","205","0.178","235.5","0.2045",
"TokenRing-50-unfolded","pnml","","","","",
"2D8_gradient_5x5_350","pnml","","","","",
"raft_05","pnml","10586","0.33443","14835","0.46865",
"RAS-R-15","pnml","192","0.1","207.1","0.1078",
"neoelection-8.unf","pnml","","","","",
"SwimmingPool-1","pnml","31","0.49","41","0.65",
"shared_memory-pt-20","pnml","","","","",
"2-100_phaseVariation","pnml","","","","",
"PolyORB-LF-S06-J04-T06-unfolded","pnml","","","","",
"PolyORB-NT-S05-J20-unfolded","pnml","","","","",
"sg-4-2-4","pnml","","","","",
"parking_4_16","pnml","9677","0.0732745","11574.3","0.0876413",
"echo-d2r19","pnml","","","","",
"SwimmingPool-10","pnml","","","","",
"RAS-R-3","pnml","36","0.38","47","0.49",
"2D8_gradient_40x40_150","pnml","","","","",
"circadian_clock-000100","pnml","66","0.295","80.3","0.358",
"PolyORB-LF-S04-J04-T10-unfolded","pnml","","","","",
"ProductionCell","pnml","2902","0.12305","3856.4","0.16352",
"TokenRing-30-unfolded","pnml","","","","",
"IBM703","pnml","1871","0.025145","2092.4","0.028121",
"SafeBus-06-unfolded","pnml","","","","",
"2D8_gradient_10x10_150","pnml","","","","",
"hc4k3p3b12","pnml","","","","",
"MAPK-160","pnml","","","","",
"30-10_phaseVariation","pnml","","","","",
"SafeBus-15-unfolded","pnml","","","","",
"HouseConstruction-010","pnml","85","0.182","99.4","0.212",
"soli0_square5","pnml","1192","0.2838","1540","0.3666",
"echo-d3r5","pnml","","","","",
"TokenRing-50-unfolded","pnml","","","","",
"PolyORB-LF-S04-J04-T06-unfolded","pnml","","","","",
"SafeBus-06-unfolded","pnml","","","","",
"2D8_gradient_50x50_50","pnml","","","","",
"BridgeAndVehicles-V50-P20-N10-unfolded","pnml","","","","",
"eratosthenes-100","pnml","","","","",
"MAPK-20","pnml","126","0.191","146","0.222",
"SwimmingPool-8","pnml","","","","",
"sg-8-4-8","pnml","","","","",
"FMS-5","pnml","70","0.159","75.7","0.172",
"BridgeAndVehicles-V80-P20-N50-unfolded","pnml","","","","",
"rwmutex-r10w2000","pnml","","","","",
"Philosophers-5","pnml","167","0.267","201","0.321",
"galloc_res-3","pnml","89508","0.566137","128244","0.811143",
"2D8_gradient_5x5_200","pnml","","","","",
"lamport_fmea-8","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"database20UNFOLD","pnml","2892244","0.27724732","4006838.7","0.38409114",
"Peterson-5","pnml","","","","",
"simple_lbs-2","pnml","561","0.3896","809.5","0.5622",
"BridgeAndVehicles-V80-P50-N50-unfolded","pnml","","","","",
"distributeur-01-unfolded-02","pnml","786","0.4549","1083","0.6265",
"FMS-10","pnml","70","0.159","75.7","0.172",
"parking_4_32","pnml","","","","",
"RAS-R-100","pnml","","","","",
"QCertifProtocol_22-unfold","pnml","","","","",
"MAPK-8","pnml","126","0.191","146","0.222",
"railroad-005-pt","pnml","","","","",
"IOTP_c1m1p1d1","pnml","602","0.1205","790.6","0.1583",
"Peterson-7","pnml","","","","",
"10-10_phaseVariation","pnml","","","","",
"PolyORB-LF-S06-J06-T08-unfolded","pnml","","","","",
"raft_07","pnml","","","","",
"2D8_gradient_5x5_100","pnml","","","","",
"railroad-010-pt","pnml","","","","",
"Peterson-7","pnml","","","","",
"CircularTrain-012","pnml","98","0.34","130","0.45",
"dekker-15","pnml","10193","0.53297","15350","0.8026",
"Philosophers-500","pnml","19558","0.00312928","19687.09","0.003149934",
"database2UNFOLD","pnml","188","0.1546","209.5","0.1723",
"soli1_counter","pnml","","","","",
"2D8_gradient_10x10_150","pnml","","","","",
"MAPK-40","pnml","126","0.191","146","0.222",
"shared_memory-pt-50","pnml","","","","",
"hc5k3p3b15","pnml","14613257","0.0635823898","15193867.8","0.0661086318",
"FMS-20","pnml","70","0.159","75.7","0.172",
"2D8_gradient_20x20_100","pnml","","","","",
"Philosophers-1000","pnml","","","","",
"raft_08","pnml","","","","",
"IOTP_c1m1p1d1","pnml","602","0.1205","790.6","0.1583",
"IBM703","pnml","1871","0.025145","2092.4","0.028121",
"TokenRing-40-unfolded","pnml","","","","",
"Kanban-5","pnml","53","0.207","63.4","0.248",
"2D8_gradient_40x40_150","pnml","","","","",
"echo-d2r15","pnml","","","","",
"RAS-R-10","pnml","127","0.144","142","0.161",
"soli2_counter","pnml","","","","",
"soli1_counter","pnml","","","","",
"erk-100000","pnml","","","","",
"raft_05","pnml","10586","0.33443","14835","0.46865",
"SwimmingPool-10","pnml","","","","",
"raft_04","pnml","4521","0.32109","6312.7","0.44834",
"PolyORB-NT-S05-J40-unfolded","pnml","","","","",
"echo-d3r7","pnml","1385281","0.093554163","1536606.7","0.10377386",
"IOTP_c3m3p3d3","pnml","602","0.1205","790.6","0.1583",
"distributeur-01-unfolded-10","pnml","","","","",
"2D8_gradient_50x50_100","pnml","","","","",
"ProductionCell","pnml","2902","0.12305","3856.4","0.16352",
"2D8_gradient_5x5_100","pnml","714","0.1983","851.7","0.2366",
"IOTP_c12m10p15d17","pnml","","","","",
"PolyORB-LF-S02-J04-T10-unfolded","pnml","","","","",
"circadian_clock-000100","pnml","66","0.295","80.3","0.358",
"BridgeAndVehicles-V50-P50-N20-unfolded","pnml","","","","",
"Philosophers-10000","pnml","379977","0.0001519908","380024.7943","0.0001520099177",
"5-10_phaseVariation","pnml","32181","0.61733","45277","0.86856",
"QCertifProtocol_10-unfold","pnml","","","","",
"2-100_phaseVariation","pnml","","","","",
"PolyORB-LF-S06-J06-T08-unfolded","pnml","","","","",
"echo-d2r9","pnml","","","","",
"FMS-5","pnml","70","0.159","75.7","0.172",
"database2UNFOLD","pnml","188","0.1546","209.5","0.1723",
"SwimmingPool-1","pnml","31","0.49","41","0.65",
"SwimmingPool-10","pnml","","","","",
"RAS-R-2","pnml","23","0.48","32","0.67",
"raft_03","pnml","1638","0.3154","2221","0.4276",
"simple_lbs-20","pnml","","","","",
"eratosthenes-020","pnml","","","","",
"angiogenesis-20","pnml","","","","",
"FMS-200","pnml","","","","",
